x,y
1.2119,2.1766,
3.69419,2.42719,
0.952974,1.93897,
0.354339,0.608193,
1.58985,1.38862,
0.899545,1.02256,
1.65464,1.39391,
2.77998,2.17054,
0.515477,1.10448,
0.734146,2.40027,
0.516814,0.675274,
1.6783,0.486267,
0.444614,1.15095,
1.04069,0.787662,
0.36864,0.973824,
2.34881,1.76872,
0.963469,0.907619,
0.758605,0.536812,
1.71623,0.404522,
2.04835,1.86492,
0.660412,1.87992,
1.38873,2.56676,
0.315999,0.296854,
0.41089,1.6222,
1.00703,0.388219,
1.08954,1.2754,
1.5108,1.37244,
0.423354,1.29406,
1.03656,1.24939,
1.67615,0.76201,
1.33509,0.562467,
0.439703,0.231528,
1.20174,1.16261,
1.05848,1.37743,
1.43373,0.105009,
1.64006,0.51978,
2.11377,0.689181,
0.535743,1.40685,
0.812973,0.99234,
1.1289,1.53049,
2.56366,1.33982,
1.73154,1.58356,
1.52796,1.59421,
0.452071,1.22967,
1.79453,1.83878,
1.32075,1.29567,
1.12805,1.91898,
0.674389,1.89896,
1.51672,1.55013,
0.600498,0.536212,
1.42352,1.62473,
2.87228,1.87095,
0.720325,1.36985,
0.498876,0.45968,
1.21614,0.748535,
0.531815,1.65995,
3.28196,1.1064,
0.534393,0.86901,
1.07006,1.93504,
0.912628,1.05442,
0.345805,0.984001,
0.936401,1.05506,
0.617109,0.348354,
0.649513,0.419695,
1.33634,1.63595,
1.35992,1.67007,
2.17929,0.559124,
0.714182,2.57219,
1.43403,0.120798,
1.42396,1.90793,
0.451042,0.480342,
0.68176,1.52393,
2.46595,0.197602,
1.00639,1.19004,
0.563522,1.42161,
1.60821,0.369377,
0.610777,1.14854,
1.21984,1.06445,
0.945125,1.24801,
1.03958,1.83518,
1.24836,0.646638,
1.80514,3.19628,
1.5965,0.852004,
0.966561,0.707171,
0.313349,1.77299,
1.69064,1.17882,
1.72289,2.53917,
1.08347,1.27405,
1.51484,1.33293,
0.773121,0.0666356,
1.11719,1.8504,
0.24429,1.27902,
0.871774,1.01638,
0.958402,0.468132,
1.64991,1.42584,
1.54422,2.27693,
0.309317,1.04164,
0.194971,0.368934,
1.55037,0.724662,
0.306799,2.5613,
1.05442,2.50472,
1.78917,0.766903,
0.904248,2.4174,
0.588478,0.898393,
1.18872,1.26726,
0.878331,1.33467,
0.37869,0.221878,
0.647659,1.64571,
0.223936,1.883,
2.84038,1.40338,
0.855809,2.14943,
2.1232,1.84141,
0.1874,1.43288,
1.15274,0.930587,
2.78251,1.25221,
1.13134,0.788462,
2.35726,1.29982,
0.879697,0.799753,
1.95726,1.99253,
0.980951,0.840057,
0.592501,2.34542,
1.24389,0.333565,
1.32409,1.82976,
1.52259,2.3808,
2.76027,1.45423,
2.36339,1.3937,
1.74449,1.11892,
0.906927,2.08462,
1.47737,0.266741,
1.25679,1.19268,
1.94866,1.03283,
2.57661,1.40606,
1.79205,2.26041,
0.969221,1.53053,
1.18797,0.120587,
0.758309,1.27064,
0.777767,1.56915,
0.927582,0.864021,
0.660188,0.160365,
1.91124,0.830079,
1.90255,0.974687,
0.657792,1.49357,
0.875546,1.57893,
1.42464,1.1032,
2.22741,1.09777,
0.919082,0.86795,
0.144274,1.70532,
1.40253,1.33219,
2.20135,2.69066,
0.55561,0.645019,
1.11606,1.28398,
1.65584,1.76873,
2.72079,2.10621,
3.08204,1.81779,
0.920117,1.10044,
0.185449,1.91489,
0.612427,2.10424,
1.20758,1.33894,
1.58189,1.26941,
2.89448,1.07556,
0.290871,1.44952,
1.13538,0.547174,
1.31483,1.6862,
1.49187,1.33131,
0.888746,2.21157,
2.01181,1.72052,
0.833074,1.38264,
1.73079,1.40098,
1.10873,0.280285,
0.600956,1.48956,
1.28086,2.33917,
1.11891,0.629182,
0.745651,0.704572,
0.41979,1.45184,
2.34766,1.14298,
1.6659,2.13239,
1.51111,0.806634,
0.995199,0.555213,
1.28853,0.413751,
0.548438,1.30835,
1.65986,0.631157,
0.980009,1.82196,
2.03985,2.34799,
2.88274,1.95106,
2.00748,1.50551,
2.04597,1.47116,
1.993,1.84828,
1.18185,1.36056,
1.90405,0.2411,
1.56003,0.985981,
1.8867,1.69853,
0.876757,1.83867,
1.26198,1.4569,
1.72574,2.30025,
1.40345,2.46031,
0.305623,1.9318,
0.39048,2.06776,
1.72509,2.35387,
2.07292,1.84842,
0.506952,1.184,
1.11533,2.16779,
1.70881,2.0829,
0.260186,1.00681,
1.16778,0.93943,
1.97083,0.554529,
1.19452,1.08117,
0.902856,1.35637,
0.621066,0.70778,
1.11768,1.42795,
3.30649,0.850138,
1.40937,1.16349,
1.36691,1.73381,
1.26223,1.07213,
0.818367,1.75894,
2.5633,2.27579,
0.985735,1.48811,
0.526731,1.37215,
0.984442,0.65179,
2.00002,1.16895,
2.17686,0.539631,
1.41329,1.33876,
2.2526,0.685301,
1.22959,0.317372,
1.15827,2.13592,
1.04173,0.848108,
2.16647,2.37284,
0.82116,0.81088,
0.724881,1.79689,
2.31469,1.83223,
1.73504,2.33968,
0.408779,1.29296,
1.07568,1.15497,
0.600454,0.914446,
0.903532,1.67261,
1.64077,1.83384,
1.69425,2.1647,
0.570261,0.523792,
1.93595,1.4885,
0.941594,0.746286,
0.225929,0.611826,
1.64555,1.64224,
1.42646,0.384595,
1.39879,2.01244,
1.46099,0.581565,
1.77574,0.535271,
1.8093,0.739339,
1.09142,0.509686,
0.658392,2.43353,
1.91545,0.604708,
0.726604,0.442542,
1.10896,2.59379,
0.525445,0.892935,
1.95622,1.4076,
0.682609,0.821509,
1.88338,1.88717,
1.27279,1.25112,
1.01839,0.562966,
0.647255,0.893807,
0.827883,1.37795,
1.96328,0.373425,
0.910138,1.30195,
0.951584,1.06979,
1.78916,1.12949,
0.694502,1.27986,
1.01036,1.05966,
1.72187,0.791361,
0.96453,1.77737,
0.91534,0.9887,
2.29707,0.60186,
0.348366,1.37062,
1.17677,0.719599,
1.07446,0.884625,
1.79785,1.19808,
0.988432,1.84887,
1.20269,1.03358,
1.58139,2.17351,
1.12397,1.09871,
0.971215,0.126918,
1.2639,2.32614,
1.76102,0.661606,
2.33998,1.29971,
1.61834,0.665091,
0.54155,1.52609,
1.14707,0.509137,
2.22981,1.07959,
0.618245,0.598302,
1.8855,1.68751,
1.92946,1.39349,
0.801072,1.04368,
1.61459,0.341855,
1.63568,0.889156,
0.347022,1.3427,
1.30892,0.315671,
0.231497,1.58575,
1.14335,0.532807,
0.298373,1.31427,
0.593147,1.28158,
0.778095,1.1263,
1.71502,0.612002,
0.810914,1.82034,
0.713207,0.722387,
0.748435,0.835995,
0.530757,1.04166,
1.38163,0.515497,
1.11822,0.861449,
0.732876,1.14842,
0.547303,1.09807,
3.81407,2.88923,
1.34423,1.26353,
0.863912,1.12196,
1.36698,0.619052,
1.91137,0.384001,
1.40442,2.33787,
0.754972,0.914727,
3.09488,2.36973,
0.523987,1.99322,
2.46112,1.97406,
1.05545,1.83485,
2.13228,1.01316,
0.524904,0.751468,
2.28212,2.58379,
0.509709,0.79428,
0.998032,0.373657,
0.46341,0.680027,
0.944653,0.571058,
0.90313,0.285667,
1.0752,0.384073,
0.753532,1.57686,
0.602396,2.73094,
1.43561,1.88918,
2.31218,1.91387,
1.00758,0.64907,
1.00517,1.39519,
0.640946,1.55558,
2.07354,1.11202,
1.4406,0.361944,
1.26442,1.86935,
2.10489,0.718179,
0.308309,1.81413,
0.58849,1.44408,
0.223197,1.1996,
0.945563,2.05909,
0.59357,0.708661,
0.690225,1.29876,
1.2731,0.989515,
0.929189,2.35733,
1.30127,0.286328,
1.42051,0.685141,
1.58693,0.942357,
3.08715,1.58898,
1.20941,1.22658,
2.25103,1.8085,
2.6192,1.13967,
1.0356,1.71702,
1.96141,1.32299,
2.15918,2.48216,
0.58318,1.694,
1.69814,1.81596,
0.176798,1.6753,
1.51867,0.429182,
2.65323,1.79769,
2.02972,2.05967,
0.486952,1.54653,
1.02824,0.825663,
0.674553,0.586484,
1.03661,1.21017,
0.546128,2.23228,
0.941763,1.17278,
1.43093,0.690636,
1.03817,1.44027,
1.54329,1.79708,
1.84018,2.31379,
2.25086,1.20689,
1.48383,0.668853,
1.42127,0.521912,
1.07217,0.520378,
0.923972,1.92231,
0.571888,0.22117,
0.527253,2.41567,
1.09528,0.783705,
0.265898,2.44436,
2.07162,0.882696,
2.40567,1.54653,
0.146242,0.660709,
1.77658,1.33208,
1.69656,2.16479,
1.11385,0.705647,
0.85996,0.286629,
1.52531,0.489951,
0.541104,2.55842,
2.83929,1.17193,
1.89867,0.196666,
1.06684,1.84696,
0.3689,3.87491,
0.890737,0.196222,
1.76695,0.868418,
0.767731,1.25394,
2.2993,1.71139,
1.5401,1.54835,
1.4739,1.67419,
1.94676,1.48903,
1.62307,1.17396,
0.546127,0.581959,
2.08575,0.74404,
0.53653,1.66115,
1.28229,2.27513,
0.41736,0.504605,
1.71484,1.98425,
0.535036,1.09646,
1.36306,0.998221,
2.59072,1.51292,
0.164577,1.71562,
1.25805,1.22308,
1.01931,0.460328,
1.22022,2.55362,
0.629438,0.862828,
1.20354,0.301572,
2.2775,1.91019,
1.2484,0.699903,
0.530077,1.54048,
1.10657,0.401517,
0.674489,1.11266,
1.87728,0.540446,
0.156445,0.544677,
0.562489,0.627113,
1.89592,2.6696,
0.677875,0.623046,
1.04995,0.82196,
1.51395,1.43437,
1.43514,0.567431,
0.573217,0.971023,
0.369329,0.353366,
0.973928,1.04567,
0.474271,1.68576,
0.85376,1.61331,
1.45459,1.70908,
1.32619,0.188672,
1.25419,1.08049,
2.35493,0.977706,
1.87809,2.02175,
1.12103,1.50148,
0.906998,2.61752,
3.01182,0.207242,
0.40329,1.86866,
1.07652,0.893939,
0.58821,0.940023,
1.02537,1.10405,
1.24412,0.993375,
0.636312,0.86919,
0.697738,1.00824,
0.182294,0.51183,
1.25019,0.230104,
0.929761,0.833293,
0.896034,1.59111,
1.95897,0.535189,
0.904628,0.613091,
1.16439,1.92929,
0.172832,1.79282,
0.586585,1.36644,
1.17099,1.84308,
0.689938,1.48083,
1.1012,1.34361,
3.55259,1.66779,
1.47456,0.826571,
1.16186,0.726631,
1.89081,0.547391,
1.49224,1.92848,
1.32121,1.01375,
1.99275,1.78898,
0.420789,0.635726,
0.777575,0.955926,
0.500779,1.5449,
1.01655,2.03251,
0.451304,0.762256,
0.20189,0.419163,
0.452982,1.53684,
1.14096,2.46198,
0.685202,1.2391,
0.581696,0.603158,
0.52521,1.32901,
1.03662,0.992929,
0.309396,1.9468,
0.922252,0.361153,
1.19351,1.06895,
0.521259,2.00315,
2.1985,0.774446,
2.1981,2.14134,
2.0067,1.50452,
0.545612,1.62877,
1.19943,2.40694,
1.30696,0.536563,
1.27147,2.1297,
0.930576,0.777409,
1.46741,1.75672,
1.54956,0.6946,
1.72415,1.293,
2.08001,1.39263,
1.11989,0.969393,
1.27499,0.908396,
0.511462,1.15724,
2.21988,1.10307,
1.73603,1.43089,
0.641897,1.21294,
1.44188,1.01811,
2.04695,1.36831,
0.296953,1.35594,
0.783724,1.6293,
0.784869,0.603219,
1.30197,0.848959,
0.987621,1.1334,
2.49642,0.849967,
1.07397,0.886719,
0.983243,0.579823,
1.885,0.658967,
1.0986,1.37559,
0.926343,0.511959,
0.541867,1.27373,
1.24235,0.906763,
0.325458,1.13134,
0.63539,1.23211,
1.18525,1.93168,
0.588481,0.833102,
1.7496,1.07326,
1.10692,1.07985,
1.01165,0.598667,
0.975425,0.69232,
2.1041,1.26878,
1.27032,1.94007,
1.13541,1.19993,
1.21618,1.78782,
1.0013,0.864523,
2.03308,1.73052,
3.59123,1.78031,
0.372051,1.91138,
0.576514,1.18453,
0.913081,1.24731,
1.04656,0.720854,
0.922287,0.892092,
0.484972,0.262567,
0.866302,2.88034,
1.46469,1.03663,
0.38968,0.521522,
1.54711,1.07461,
1.87279,0.473837,
0.596104,0.40636,
0.454746,1.94765,
0.891205,1.90373,
0.225263,2.00325,
1.40958,0.539562,
0.994129,0.753316,
1.51441,1.48351,
1.21973,1.0149,
0.787584,0.234837,
1.71888,0.333405,
1.88922,1.07725,
1.20486,1.29615,
3.61913,1.9586,
1.62597,2.3163,
0.576823,0.338981,
2.1662,1.15631,
1.03922,1.58096,
0.790916,0.905099,
0.912558,2.266,
1.81573,0.842685,
2.41056,2.12404,
1.99248,1.55081,
1.442,2.94374,
1.77913,1.2346,
2.80208,1.72322,
0.287571,0.597614,
1.28666,1.26375,
1.2694,1.6488,
1.17865,2.48885,
1.79949,0.708907,
0.357073,1.80989,
1.49081,0.977769,
0.408549,1.40376,
1.11289,0.625018,
0.611308,0.487148,
1.74149,1.97134,
2.43209,0.462975,
1.02887,0.32253,
1.36124,1.06854,
0.605489,1.56735,
4.50154,0.745973,
0.739074,1.15378,
0.448831,2.84652,
0.331571,1.87509,
0.0974709,1.46814,
0.855332,0.513046,
0.942399,1.10392,
1.19177,1.2501,
0.744176,1.29153,
1.1376,0.925585,
0.928342,1.10332,
0.935252,1.81487,
0.25129,2.28582,
1.0586,1.36681,
1.38384,1.57794,
1.13078,1.37689,
1.28369,1.89118,
0.274654,0.8032,
2.15449,0.130479,
0.803121,1.701,
0.842758,1.99402,
1.28272,0.43146,
1.22938,0.799202,
1.96213,1.5521,
1.23443,0.461696,
1.74652,0.42832,
1.80264,1.48474,
1.34834,0.820544,
1.04044,0.772333,
1.98107,0.592717,
1.25633,0.915383,
1.7195,2.15363,
1.36909,0.496499,
1.00577,0.287245,
1.04661,1.10661,
1.48638,1.19066,
0.828499,1.84288,
1.45249,0.616102,
0.979437,0.824215,
2.91263,1.33935,
0.345327,0.6432,
2.00055,0.903797,
1.05863,0.759274,
0.0691061,1.53413,
0.89064,0.982698,
1.40823,1.1239,
0.344527,1.9352,
0.673776,2.31886,
0.239476,1.1562,
1.7942,0.171408,
0.773053,0.540138,
1.84197,2.68653,
1.69849,1.04341,
0.812339,0.856323,
1.90093,0.739873,
0.648085,1.8774,
1.4377,0.428977,
0.508025,3.12755,
0.610901,0.395403,
0.257802,1.11083,
2.60734,2.13714,
0.512346,0.42297,
1.19211,0.287784,
1.71634,1.03526,
1.05025,0.608275,
0.762083,1.15242,
1.08334,1.58957,
1.36549,0.400617,
0.787253,2.0033,
1.90804,2.06289,
1.07966,1.25283,
0.524368,0.830135,
2.05708,0.825859,
1.2454,2.98801,
1.32313,1.56318,
1.23587,1.35484,
0.0647969,0.925066,
2.72909,2.44982,
0.274253,0.453439,
1.42153,1.6527,
0.666059,0.66836,
1.26897,2.68174,
0.564569,2.03495,
0.747026,1.96869,
0.49422,1.36213,
1.16043,1.29771,
1.31825,1.18424,
0.82751,0.894026,
1.06704,0.619666,
0.541001,1.95564,
0.927748,0.57622,
2.5671,1.1263,
1.41241,0.366933,
0.879581,0.513757,
1.19753,1.08366,
0.708053,1.96461,
1.17572,1.41506,
1.47938,1.25703,
1.75481,2.0667,
0.521741,0.804904,
2.50124,1.45317,
2.19602,0.207327,
0.831193,1.72431,
1.6663,1.17924,
1.64768,3.05362,
2.05675,1.53783,
2.21453,2.2848,
0.200253,0.591098,
0.916635,0.592606,
1.27981,0.795442,
1.3287,0.662109,
0.594348,1.56744,
0.663658,1.16112,
1.31742,1.11614,
1.16835,2.38259,
1.20342,1.75697,
1.05181,1.42816,
1.90836,1.05866,
1.46398,1.67777,
1.52653,2.85558,
1.16561,1.18178,
2.24996,1.26075,
0.706767,1.86322,
1.72242,2.10084,
1.57922,3.05902,
0.462049,0.595502,
0.529615,0.660535,
1.67003,0.833152,
1.69251,0.47263,
0.637852,2.17388,
0.723726,1.11822,
1.08135,0.820016,
2.4746,2.14892,
0.248552,0.672954,
0.432134,0.614904,
1.71471,0.62893,
1.7738,1.98052,
0.713194,0.582773,
0.961443,1.60918,
1.8215,1.7456,
0.599633,1.6068,
2.74991,1.14823,
1.99511,0.817728,
2.67041,0.785185,
0.665534,1.61111,
0.856369,2.03955,
0.724962,0.866769,
1.17729,2.3017,
0.899847,0.880479,
1.65272,1.35657,
2.00538,0.895356,
0.863665,1.00804,
2.0728,1.62381,
1.93941,0.915236,
1.66056,1.7085,
2.7312,1.54494,
0.970478,2.19395,
0.108653,0.912975,
0.187052,0.648481,
1.48763,1.09273,
0.965222,0.874723,
1.17388,0.486107,
0.588455,0.908937,
0.857853,0.358018,
0.827541,0.672404,
0.204135,1.07536,
0.87248,1.73052,
1.15811,2.14998,
1.12668,1.99104,
2.15905,1.74206,
0.890995,0.943739,
1.75063,0.926573,
2.07852,1.61899,
0.247748,0.565439,
2.17555,1.63533,
1.06945,1.04846,
1.85865,0.870301,
1.23415,1.7492,
2.8714,0.425896,
0.521111,1.30297,
0.944952,0.73657,
2.10619,1.18701,
0.886883,0.288693,
1.62229,2.07366,
1.19025,2.77173,
1.49946,0.479901,
1.57407,0.795816,
1.21709,2.08452,
1.2347,1.1956,
1.50574,1.10921,
0.87382,2.09133,
2.83645,1.38451,
0.942828,0.949636,
1.08964,2.05559,
0.312216,1.10913,
0.630036,0.735226,
1.073,1.20487,
2.2131,0.844095,
1.07739,0.76635,
0.888363,1.05428,
0.553348,1.39984,
1.2841,1.25926,
1.07643,0.482221,
1.81382,1.24625,
0.436331,0.861806,
0.918277,1.23031,
1.02562,0.788526,
0.717691,1.02007,
1.79725,0.822236,
1.22016,1.05675,
1.92089,0.861335,
1.84868,0.302168,
2.00022,0.804495,
1.25874,0.967511,
1.15982,1.98043,
1.39103,1.27377,
1.3491,0.0844324,
0.664043,0.754859,
0.519455,1.47568,
1.6764,1.93275,
0.987862,0.820346,
2.17581,2.46549,
1.34303,0.606892,
1.70804,0.884973,
0.300961,1.02744,
0.404011,1.05455,
1.73398,1.19156,
2.05224,0.286882,
1.38529,1.33933,
2.62449,2.20578,
0.95361,0.10039,
0.56101,0.915031,
0.113061,0.570178,
0.794568,0.590603,
0.785905,0.449966,
0.484748,1.16451,
1.52995,0.378979,
0.870896,1.52177,
0.927566,0.777582,
1.60766,1.17348,
0.243636,1.09253,
0.965066,2.41018,
1.7967,0.496935,
0.695256,2.11274,
1.14908,0.893494,
1.98651,2.52554,
0.372272,3.47055,
0.824416,2.06526,
2.3923,1.0203,
2.69625,1.2549,
2.43454,1.72549,
0.13937,0.662799,
1.46381,1.41274,
1.67461,0.833796,
1.73085,1.10167,
0.980505,0.496363,
0.562441,0.540784,
1.19714,0.943983,
0.768654,1.66159,
1.94485,0.923444,
2.19256,0.970202,
1.82055,1.09735,
1.5322,1.04605,
1.38748,1.14057,
1.54604,2.10348,
1.04653,1.55359,
0.171805,1.17308,
0.61187,0.575378,
1.1267,0.983027,
0.950063,1.05649,
0.499612,2.61485,
0.833198,1.5033,
1.76427,2.51996,
0.911815,3.19178,
0.32077,2.66752,
1.38792,0.467207,
0.413406,0.999532,
0.162147,0.808761,
1.04541,1.69497,
1.20754,1.11031,
1.43967,1.73962,
1.48443,0.684382,
1.09874,0.502776,
1.31451,1.24486,
1.94905,0.467773,
0.565784,0.728621,
0.9274,0.562057,
1.21002,1.20255,
1.66023,1.1282,
0.238762,0.991148,
1.59272,0.233038,
1.18379,2.13915,
0.801352,0.344628,
1.0869,0.897875,
0.546951,0.409372,
0.857812,2.11212,
1.57243,1.54903,
1.00874,1.91784,
1.31112,0.151186,
0.898263,2.01756,
2.04444,0.390361,
1.826,0.406838,
2.02341,1.28263,
1.19765,1.20275,
1.10232,0.926264,
0.535416,2.64449,
0.806139,2.72577,
0.370883,1.72521,
1.3001,0.646968,
1.95936,1.13845,
0.678367,0.874749,
0.788394,1.69761,
0.387396,1.32631,
1.49963,0.539259,
0.405598,1.52059,
1.49458,1.18662,
1.98016,3.92056,
0.495751,0.960637,
2.13112,3.07706,
0.762338,0.586564,
0.339562,1.06135,
1.48617,2.33661,
1.95484,1.84564,
1.00616,1.17388,
1.09636,1.32208,
0.237711,0.960636,
0.540659,1.7602,
1.12093,0.517786,
1.02893,1.17732,
2.33063,0.569153,
1.86046,0.77994,
2.1632,0.773088,
0.420325,0.66036,
1.95378,1.66553,
0.791593,1.61652,
2.0876,1.20624,
1.1299,0.799938,
1.5892,0.751673,
0.665423,0.566575,
1.38926,2.0785,
1.72919,2.21804,
0.758775,0.525704,
2.59307,0.170955,
2.13823,0.926362,
1.09547,0.531755,
1.95328,1.3308,
0.171505,1.96954,
1.95742,0.740935,
0.524816,1.35235,
1.18898,1.85519,
1.37551,0.83649,
1.02749,2.18378,
0.261232,0.490124,
1.15846,0.615828,
2.85237,1.29139,
1.52728,1.28486,
1.36562,1.3322,
1.02498,0.943022,
1.77324,1.276,
1.11435,1.34446,
2.28604,0.865562,
0.248173,0.740048,
1.27027,0.849318,
1.10147,0.793507,
2.18773,2.26767,
0.685174,1.25861,
0.404128,0.750807,
1.11536,2.01141,
1.87983,1.66212,
0.800343,1.93435,
2.48354,1.80385,
0.522473,1.03576,
0.866793,1.69808,
0.130519,0.55917,
1.81474,1.4571,
1.54826,2.03883,
0.745148,1.28387,
0.342536,1.32178,
2.75417,1.21313,
0.206282,2.49839,
0.750393,0.842865,
0.97766,1.63,
1.12817,0.666282,
1.16734,1.02248,
2.36064,1.29414,
0.72857,1.97927,
0.530719,1.05898,
0.579774,1.96434,
1.23038,0.966012,
3.26064,1.88039,
1.09479,0.662352,
0.823278,0.245583,
1.97737,2.07423,
1.45713,1.70254,
1.17252,0.875885,
1.35623,1.31726,
2.67895,0.496438,
0.452939,0.544715,
0.483611,0.835903,
1.65497,1.84482,
1.51768,1.58726,
2.14525,1.77807,
0.780834,0.651984,
1.78989,0.745967,
2.05423,0.323854,
1.88664,1.59826,
1.30591,0.956433,
1.51197,1.96653,
1.65486,0.784807,
2.17953,1.87157,
1.78092,0.720321,
1.15428,0.328427,
1.43701,1.72727,
0.894477,0.807415,
0.500966,1.87942,
0.849946,1.35039,
1.56951,1.96722,
1.24225,2.49735,
0.694961,2.60767,
0.51596,1.67712,
1.72385,1.27068,
3.18977,1.47398,
0.662839,0.646481,
3.07184,1.33673,
1.79562,1.91815,
1.54622,1.58727,
0.294977,1.75783,
2.99655,0.603811,
0.66779,1.11975,
1.19863,1.51974,
0.868245,1.61241,
2.10206,1.68412,
0.551564,1.47493,
1.69642,1.66755,
0.927502,1.65429,
1.59484,0.697023,
0.746015,1.23169,
1.44035,1.1606,
2.15643,0.809283,
1.22442,1.34376,
1.75371,3.4573,
0.4723,1.45963,
1.24009,1.17019,
1.84311,2.32878,
1.24596,0.569647,
0.831165,0.301118,
2.33795,1.04298,
0.658167,1.27161,
0.873106,3.66975,
0.56011,1.58225,
0.771985,2.21498,
0.262081,1.34476,
0.365001,1.51312,
0.715912,0.864776,
0.768424,0.873143,
1.79974,0.222122,
1.16903,1.30022,
2.00861,1.61956,
1.9563,1.01352,
0.932672,1.40564,
1.61615,0.695943,
2.00547,1.11233,
2.19009,1.10618,
1.77597,2.01092,
2.08885,0.532813,
2.17357,1.75266,
1.65097,0.913152,
1.03489,1.37147,
0.993845,1.29873,
0.779382,0.912341,
0.860201,1.50355,
0.60328,0.789425,
0.804502,1.35345,
2.61096,1.28531,
0.882148,1.52166,
1.16778,0.918244,
1.51109,0.836237,
1.75302,1.57053,
0.225345,0.992996,
1.26706,1.15261,
0.890818,0.366295,
2.191,0.997053,
1.4017,1.1232,
0.916959,1.46862,
0.860698,1.10549,
3.39557,1.70291,
0.514728,1.97401,
1.00104,1.52432,
0.280383,3.11903,
3.87821,1.10754,
1.67732,1.25841,
1.34251,1.04653,
1.09471,1.62975,
1.43517,1.08216,
1.86068,2.6008,
1.10589,0.947005,
1.45126,0.466334,
0.878871,1.95684,
0.315347,1.06648,
1.34003,1.26964,
1.76313,2.32906,
1.73546,0.799999,
1.28497,2.78277,
3.08093,0.474885,
1.99721,1.27909,
1.67733,1.59074,
1.90919,0.522945,
0.49739,1.28968,
1.95777,1.35924,
2.79524,1.21041,
1.93849,0.864927,
0.668828,1.40481,
1.44122,1.01755,
0.983912,1.21173,
3.0981,0.631094,
1.19608,1.36317,
1.53606,1.14314,
1.20731,1.69234,
0.756079,0.460248,
2.51145,0.794447,
0.555082,0.277295,
1.42873,1.56434,
0.929912,2.61407,
0.450706,1.08027,
1.90682,1.18616,
0.701031,2.1093,
0.711198,2.45863,
0.612222,1.51489,
2.30659,2.15974,
1.50914,1.30659,
0.964068,0.529485,
1.12839,0.32956,
1.35384,2.35788,
0.694477,1.23192,
0.238587,0.929302,
0.776267,0.962884,
1.70536,1.2633,
0.502291,0.795875,
2.08195,1.56977,
2.18374,0.63499,
1.33548,1.26477,
1.11709,1.21233,
2.17196,2.31686,
0.529218,1.25288,
0.949009,1.81256,
0.867517,0.563084,
3.16911,0.388749,
0.970165,1.71425,
0.621215,2.49177,
1.5683,2.19422,
0.801564,1.17739,
0.759348,1.6023,
0.561166,2.1127,
0.284057,0.969632,
2.53552,1.11304,
0.930264,2.22256,
0.809874,1.4064,
2.6335,0.290755,
0.958667,1.77918,
0.993437,0.906326,
1.41248,2.88589,
1.0035,1.38696,
1.26674,0.244386,
0.92448,0.846439,
0.92186,0.394126,
0.810221,1.25091,
1.16358,2.1931,
1.14075,3.16234,
0.590071,2.41025,
0.809849,0.507685,
0.989227,1.30481,
1.9511,0.747886,
1.30557,1.78551,
0.864624,0.747368,
0.211795,2.15605,
0.457382,1.99597,
0.887448,0.589566,
0.27041,1.95984,
0.817696,1.09455,
0.757327,0.645076,
1.24293,1.07105,
2.5034,1.24057,
1.57527,0.72934,
0.995393,0.414005,
1.7266,2.22918,
1.38956,1.13978,
1.28083,1.06219,
2.52681,1.24281,
0.333019,1.19814,
1.24757,2.28254,
1.50019,1.16478,
0.570006,1.53393,
1.91541,1.86896,
1.15426,0.910056,
0.782228,0.941636,
0.523745,2.28857,
1.5777,1.41127,
0.77272,0.771154,
0.246777,3.05395,
